_id,name,min,max,val,employer,address,link
32541820,Инженер-сметчик,40000.0,,руб,филиал ФБГУ ЦКЖУ по ВДВ Министерства обороны,Москва,https://superjob.ru/vakansii/inzhener-smetchik-32541820.html
28001858,Инженер ОТК (окна ПВХ и AL),,,,Строительная компания,Москва,https://superjob.ru/vakansii/inzhener-otk-28001858.html
30959747,Сервисный инженер,,,,Группа Индустриальных Технологий,Москва,https://superjob.ru/vakansii/servisnyj-inzhener-30959747.html
32887810,Инженер по эксплуатации теплового хозяйства,40000.0,,руб,Филиал ФБГУ ЦКЖУ по ВДВ Министерства обороны,Москва,https://superjob.ru/vakansii/inzhener-po-ekspluatacii-teplovogo-hozyajstva-32887810.html
34545889,Ведущий инженер-программист,,,,Комус,Москва,https://superjob.ru/vakansii/veduschij-inzhener-programmist-34545889.html
35223506,Сервисный инженер / Специалист по ремонту оборудования (Юг Москвы и МО),,,,Линде Материал Хэндлинг Рус (Linde MH),Москва,https://superjob.ru/vakansii/servisnyj-inzhener-35223506.html
35422031,Lead QA Engineer / Инженер по тестированию ПО,,,,Топ Системы,Москва,https://superjob.ru/vakansii/lead-qa-engineer-35422031.html
35419742,Инженер по эксплуатации зданий,,86000.0,руб,Первая Экспедиционная Компания,Москва,https://superjob.ru/vakansii/inzhener-po-ekspluatacii-zdanij-35419742.html
31955270,Сервисный инженер,,,,Вебер Комеханикс,Москва,https://superjob.ru/vakansii/servisnyj-inzhener-31955270.html
30766287,Ведущий инженер отдела организации и проведения ремонта УЭСиО,,,,Мосветобъединение,Москва,https://superjob.ru/vakansii/veduschij-inzhener-otdela-organizacii-i-provedeniya-remonta-uesio-30766287.html
25326178,Инженер по ремонту оргтехники,40000.0,,руб,ТехноСервис,Москва,https://superjob.ru/vakansii/inzhener-po-remontu-orgtehniki-25326178.html
25912125,Сервисный инженер,70000.0,,руб,Склад-Техника,Москва,https://superjob.ru/vakansii/servisnyj-inzhener-25912125.html
35211970,Инженер-электрик,45000.0,,руб,ДМ-Пресс,Москва,https://superjob.ru/vakansii/inzhener-elektrik-35211970.html
35350286,Инженер ПТО,,,,Прайм Констракшн,Москва,https://superjob.ru/vakansii/inzhener-pto-35350286.html
35291348,Инженер по техническому сопровождению продаж,60000.0,,руб,Ред Софт,Москва,https://superjob.ru/vakansii/inzhener-po-tehnicheskomu-soprovozhdeniyu-prodazh-35291348.html
35291370,Инженер-лаборант / Ведущий инженер (ОС),90000.0,,руб,Промстроймонтаж,Москва,https://superjob.ru/vakansii/inzhener-laborant-35291370.html
35107369,Дежурный инженер / Техник в сервисный центр,75000.0,,руб,МОССЕРВИС,Москва,https://superjob.ru/vakansii/dezhurnyj-inzhener-35107369.html
34415269,Помощник инженера ПТО,45000.0,,руб,ПСК-71,Москва,https://superjob.ru/vakansii/pomoschnik-inzhenera-pto-34415269.html
35419720,Главный инженер проекта (алюминиевые светопрозрачные конструкции),100000.0,,руб,Баварский дом инжиниринг,Москва,https://superjob.ru/vakansii/glavnyj-inzhener-proekta-35419720.html
35103644,Ведущий инженер по промышленной безопасности,360.0,,руб,Московское машиностроительное предприятие имени В. В. Чернышева,Москва,https://superjob.ru/vakansii/veduschij-inzhener-po-promyshlennoj-bezopasnosti-35103644.html
35042508,Инженер технической поддержки 1С,,80000.0,руб,Акросс,Люберцы,https://superjob.ru/vakansii/inzhener-tehnicheskoj-podderzhki-1s-35042508.html
33928621,Ведущий инженер-сметчик,,120000.0,руб,ЛАНИТ,Москва,https://superjob.ru/vakansii/veduschij-inzhener-smetchik-33928621.html
35103598,Ведущий инженер (группа комплексного управления качеством продукции),50000.0,,руб,Московское машиностроительное предприятие имени В. В. Чернышева,Москва,https://superjob.ru/vakansii/veduschij-inzhener-35103598.html
34540803,"Инженер-конструктор ДВС, ведущий инженер-конструктор",90000.0,,руб,Тех-Сервис,Москва,https://superjob.ru/vakansii/inzhener-konstruktor-dvs-34540803.html
33430970,Инженер ПТО,60000.0,,руб,Прогресс НефтеГазСтрой,Москва,https://superjob.ru/vakansii/inzhener-pto-33430970.html
31428889,Помощник менеджера / Ассистент инженера-менеджера,45000.0,,руб,ВИСТА,Москва,https://superjob.ru/vakansii/pomoschnik-menedzhera-31428889.html
35152774,Инженер-метролог,60000.0,,руб,Алекс Персонал,Москва,https://superjob.ru/vakansii/inzhener-metrolog-35152774.html
35199797,Инженер слаботочных сетей,57000.0,,руб,DOSTAЕВСКИЙ,Москва,https://superjob.ru/vakansii/inzhener-slabotochnyh-setej-35199797.html
35291090,"Инженер ПТО / Ведущий инженер ПТО (электромонтажный участок, вахта)",110000.0,,руб,Промстроймонтаж,Москва,https://superjob.ru/vakansii/inzhener-pto-35291090.html
35130457,Ведущий инженер,40000.0,,руб,Мосветстанция,Москва,https://superjob.ru/vakansii/veduschij-inzhener-35130457.html
31575350,Инженер слаботочных систем,,80000.0,руб,Вектор СБ,Москва,https://superjob.ru/vakansii/inzhener-slabotochnyh-sistem-31575350.html
35165355,Инженер КИПиА,,,,«Черкизово»,Домодедово,https://superjob.ru/vakansii/inzhener-kipia-35165355.html
26799146,Инженер-технолог,70000.0,,руб,Группа Индустриальных Технологий,Москва,https://superjob.ru/vakansii/inzhener-tehnolog-26799146.html
35151578,Инженер-механик по обслуживанию и ремонту дорожно-строительной техники,60000.0,,руб,ФКР Машинери,Москва,https://superjob.ru/vakansii/inzhener-mehanik-po-obsluzhivaniyu-i-remontu-dorozhno-stroitelnoj-tehniki-35151578.html
33391729,"Ведущий инженер по наладке, совершенствованию и эксплуатации электрических сетей",,,,"""Концерн ""Калашников""",Москва,https://superjob.ru/vakansii/veduschij-inzhener-po-naladke-33391729.html
35291036,Ведущий инженер по эксплуатации,65000.0,,руб,Гранель,Видное,https://superjob.ru/vakansii/veduschij-inzhener-po-ekspluatacii-35291036.html
35359703,Начальник отдела ОТ и ПБ / Ведущий инженер ОТ и ПБ,,,,Строймонтаж,Москва,https://superjob.ru/vakansii/nachalnik-otdela-ot-i-pb-35359703.html
29789867,Инженер-технолог,,40000.0,руб,Плутон,Москва,https://superjob.ru/vakansii/inzhener-tehnolog-29789867.html
32833344,Инженер-схемотехник,,,,Московский институт электромеханики и автоматики,Москва,https://superjob.ru/vakansii/inzhener-shemotehnik-32833344.html
34973049,"Инженер-программист АСУТП (г. Амурск, Хабаровский край)",80000.0,,руб,АНО Агентство по развитию человеческого капитала на Дальнем Востоке и в Арктике,Москва,https://superjob.ru/vakansii/inzhener-programmist-asutp-34973049.html
28291465,"Системный инженер, системный администратор",65000.0,,руб,Лан-Проект,Москва,https://superjob.ru/vakansii/sistemnyj-inzhener-28291465.html
26663783,Сервисный инженер (телекоммуникационное оборудование),,,,Группа Индустриальных Технологий,Москва,https://superjob.ru/vakansii/servisnyj-inzhener-26663783.html
32833709,Инженер по стандартизации,,,,Московский институт электромеханики и автоматики,Москва,https://superjob.ru/vakansii/inzhener-po-standartizacii-32833709.html
35397698,Инженер КИПиА,60000.0,,руб,ПАБЛИК ТОТЕМ,Домодедово,https://superjob.ru/vakansii/inzhener-kipia-35397698.html
30114074,Инженер-эколог,60000.0,,руб,"«ЦЭИИС» (Государственное бюджетное учреждение города Москвы «Центр экспертиз, исследований и испытан",Москва,https://superjob.ru/vakansii/inzhener-ekolog-30114074.html
28615966,Инженер-конструктор (листовой металл),,,,CHERBROOKE,Москва,https://superjob.ru/vakansii/inzhener-konstruktor-28615966.html
35310084,Инженер строительного контроля,,,,"Группа Компаний ""Медси""",Москва,https://superjob.ru/vakansii/inzhener-stroitelnogo-kontrolya-35310084.html
35164218,Инженер-энергетик 1 категории,,,,МОСГАЗ,Москва,https://superjob.ru/vakansii/inzhener-energetik-1-kategorii-35164218.html
34843080,Инженер-технолог (программист станков с ЧПУ фрезерной группы),,,,"""Ракетно-космическая корпорация ""Энергия"" имени С. П. Королёва""",Москва,https://superjob.ru/vakansii/inzhener-tehnolog-34843080.html
34498983,Ведущий инженер-проектировщик НВК,,,,Желдорпроект,Москва,https://superjob.ru/vakansii/veduschij-inzhener-proektirovschik-nvk-34498983.html
35328067,Инженер технической поддержки,50000.0,,руб,Эйч АР Ти Групп,Москва,https://superjob.ru/vakansii/inzhener-tehnicheskoj-podderzhki-35328067.html
34902271,Инженер-проектировщик,,,,"""НМИЦ кардиологии"" Минздрава России",Москва,https://superjob.ru/vakansii/inzhener-proektirovschik-34902271.html
35374553,Инженер по обслуживанию упаковочного оборудования,100000.0,,руб,СН упаковочные машины,Москва,https://superjob.ru/vakansii/inzhener-po-obsluzhivaniyu-upakovochnogo-oborudovaniya-35374553.html
34713515,Ведущий инженер-технолог по очистке сточных вод,,,,НПГ Сайнмет,Москва,https://superjob.ru/vakansii/veduschij-inzhener-tehnolog-po-ochistke-stochnyh-vod-34713515.html
35342280,Инженер службы мониторинга и технической поддержки / Специалист Helpdesk,,50000.0,руб,ТЕЛЕКАРТА,Москва,https://superjob.ru/vakansii/inzhener-sluzhby-monitoringa-i-tehnicheskoj-podderzhki-35342280.html
33186077,Инженер-электрик по светотехнике (технический специалист) / Инженер ОТК,80000.0,,руб,Энергосистемы и Технологии,Москва,https://superjob.ru/vakansii/inzhener-elektrik-po-svetotehnike-33186077.html
35221837,Инженер-технолог (металлообработка),70000.0,,руб,JOBCART.RU,Москва,https://superjob.ru/vakansii/inzhener-tehnolog-35221837.html
35109299,Инженер-сметчик,80000.0,,руб,Столичная строительная компания,Москва,https://superjob.ru/vakansii/inzhener-smetchik-35109299.html
35397540,Инженер-электрик,,,,Аплеона ХСГ,Москва,https://superjob.ru/vakansii/inzhener-elektrik-35397540.html
32718484,Инженер-эколог,600.0,,руб,МИСК,Москва,https://superjob.ru/vakansii/inzhener-ekolog-32718484.html
31019052,Инженер ПТО,,,,Кортекс,Москва,https://superjob.ru/vakansii/inzhener-pto-31019052.html
35358357,"Помощник инженера по диагностике, ремонту и обслуживанию холодильников",80000.0,,руб,МОССЕРВИС,Москва,https://superjob.ru/vakansii/pomoschnik-inzhenera-po-diagnostike-35358357.html
32755408,Инженер-метролог,,,,"""Концерн ""Калашников""",Москва,https://superjob.ru/vakansii/inzhener-metrolog-32755408.html
34611408,DevOps инженер,,,,ОптиКом,Москва,https://superjob.ru/vakansii/devops-inzhener-34611408.html
35289695,Ведущий инженер (эксплуатация сети),116000.0,,руб,МГТС,Москва,https://superjob.ru/vakansii/veduschij-inzhener-35289695.html
33024382,Инженер-электроник (учет и списание средств ЭВТ),,,,"ФГБУ ""52 консультативно-диагностический центр"" Министерства обороны РФ",Москва,https://superjob.ru/vakansii/inzhener-elektronik-33024382.html
35036534,Инженер по наладке и обслуживанию ИТСО и связи (вахта),,,,Инженерные системы энергетики,Москва,https://superjob.ru/vakansii/inzhener-po-naladke-i-obsluzhivaniyu-itso-i-svyazi-35036534.html
