_id,name,compensation,employer,address,link
41027388,Инженер ПТО,"{'min': 35000, 'val': 'руб', 'max': None}",ООО Аэрон,Барнаул,https://ramenskoye.hh.ru/vacancy/41027388?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41048589,Инженер ПТО,"{'min': 25000, 'max': 30000, 'val': 'руб'}",ООО ВМ-ЭНЕРГИЯ,Уфа,https://ramenskoye.hh.ru/vacancy/41048589?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40996480,Инженер-технолог,"{'min': 35000, 'val': 'руб', 'max': None}",АО Чувашторгтехника,Чебоксары,https://ramenskoye.hh.ru/vacancy/40996480?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41060697,Инженер ПТО,"{'min': 40000, 'max': 40000, 'val': 'руб'}",ООО Холдинговая компания Новолекс,Полысаево,https://ramenskoye.hh.ru/vacancy/41060697?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40986562,Инженер ПТО,"{'min': None, 'max': None, 'val': None}",ООО Балтийский Синдикат,Санкт-Петербург,https://ramenskoye.hh.ru/vacancy/40986562?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41063835,Инженер-технолог,"{'min': 32000, 'val': 'руб', 'max': None}", UMATEX Росатом,Челябинск,https://ramenskoye.hh.ru/vacancy/41063835?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41060755,Инженер (г. Краснотурьинск),"{'min': None, 'max': None, 'val': None}","ООО МОТИВ, телекоммуникационная группа",Краснотурьинск,https://ramenskoye.hh.ru/vacancy/41060755?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40020679,Инженер-электроник,"{'min': None, 'max': None, 'val': None}",ООО Артлайф,Томск,https://ramenskoye.hh.ru/vacancy/40020679?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40649289,Инженер ПТО,"{'min': 35000, 'max': 85000, 'val': 'руб'}",ООО Сити Кровля,"Москва, Ботанический сад",https://ramenskoye.hh.ru/vacancy/40649289?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40833431,Инженер-электроник,"{'min': 77000, 'val': 'руб', 'max': None}", РКК Энергия,Королев,https://ramenskoye.hh.ru/vacancy/40833431?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41014299,Инженер 3 категории,"{'min': None, 'max': None, 'val': None}", ФГУП МОКБ Марс,Москва,https://ramenskoye.hh.ru/vacancy/41014299?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40975292,Главный инженер,"{'min': 170000, 'max': 180000, 'val': 'руб'}",АО КРАСНОДАРГАЗСТРОЙ,Новосибирск,https://ramenskoye.hh.ru/vacancy/40975292?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
39583807,Инженер-проектировщик,"{'min': 60000, 'val': 'руб', 'max': None}",ООО Модуль,Екатеринбург,https://ramenskoye.hh.ru/vacancy/39583807?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40981461,Главный инженер,"{'min': None, 'max': None, 'val': None}", ANCOR,Санкт-Петербург,https://ramenskoye.hh.ru/vacancy/40981461?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40649404,Инженер-конструктор,"{'min': 35000, 'max': 55000, 'val': 'руб'}",ООО ПТК-Инжиниринг,"Казань, Северный вокзал ",https://ramenskoye.hh.ru/vacancy/40649404?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40460414,Инженер-конструктор,"{'min': None, 'max': None, 'val': None}",ООО 2050-Интегратор,Москва,https://ramenskoye.hh.ru/vacancy/40460414?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40788784,Главный инженер,"{'min': 45000, 'val': 'руб', 'max': None}",ООО Рузаевские Электрические Сети,Рузаевка,https://ramenskoye.hh.ru/vacancy/40788784?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40617225,Инженер-технолог,"{'min': 50000, 'val': 'руб', 'max': None}",ООО Точка плавления,Санкт-Петербург,https://ramenskoye.hh.ru/vacancy/40617225?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41004866,Инженер-электронщик,"{'min': 15000, 'max': 30000, 'val': 'руб'}",ИП Гришина Ирина Станиславовна,Новокузнецк,https://ramenskoye.hh.ru/vacancy/41004866?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40622799,Инженер-конструктор,"{'min': 55000, 'val': 'руб', 'max': None}",ООО Ингениум,Ростов-на-Дону,https://ramenskoye.hh.ru/vacancy/40622799?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
39674604,Инженер-технолог,"{'min': None, 'max': None, 'val': None}",ПАО Завод Красная Этна,"Нижний Новгород, Заречная",https://ramenskoye.hh.ru/vacancy/39674604?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40998016,Инженер ПТО,"{'max': 50000, 'val': 'руб', 'min': None}",ООО АТХ-Строй,Воронеж,https://ramenskoye.hh.ru/vacancy/40998016?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40971116,"Инженер-химик в Уфимский район, с. Нижегородка","{'min': 25000, 'max': 25000, 'val': 'руб'}",ООО Чистая вода Кристальная,Уфа,https://ramenskoye.hh.ru/vacancy/40971116?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40331535,Инженер ПТО,"{'min': 60000, 'val': 'руб', 'max': None}",ООО АТС Электрик,Москва,https://ramenskoye.hh.ru/vacancy/40331535?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41035987,Инженер-технолог,"{'min': 70000, 'val': 'руб', 'max': None}",ООО Тесса,Дзержинский,https://ramenskoye.hh.ru/vacancy/41035987?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41062679,Инженер по качеству,"{'max': 35000, 'val': 'руб', 'min': None}",ООО БАФА,Балаково,https://ramenskoye.hh.ru/vacancy/41062679?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
38930310,Главный инженер,"{'min': None, 'max': None, 'val': None}", Dream Work,Тюмень,https://ramenskoye.hh.ru/vacancy/38930310?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41079138,Инженер-электроник,"{'min': 60000, 'val': 'руб', 'max': None}",ООО ТОГИС,Нижневартовск,https://ramenskoye.hh.ru/vacancy/41079138?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40765996,Инженер пто / инженер-сметчик,"{'min': 30000, 'max': 60000, 'val': 'руб'}",ООО Темпрано,Севастополь,https://ramenskoye.hh.ru/vacancy/40765996?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40998377,Инженер-энергетик,"{'min': None, 'max': None, 'val': None}", Леруа Мерлен. Гипермаркеты,Иваново (Ивановская область),https://ramenskoye.hh.ru/vacancy/40998377?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40994941,Инженер-проектировщик,"{'min': 25000, 'val': 'руб', 'max': None}",ООО Никельпроект,Орск,https://ramenskoye.hh.ru/vacancy/40994941?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40065400,Инженер-электрик (офис),"{'min': 50000, 'max': 75000, 'val': 'руб'}"," Красное & Белое, розничная сеть","Новосибирск, площадь Карла Маркса",https://ramenskoye.hh.ru/vacancy/40065400?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
39049812,Инженер-проектировщик,"{'min': 55000, 'val': 'руб', 'max': None}",ООО Юнит,Хабаровск,https://ramenskoye.hh.ru/vacancy/39049812?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41041665,Инженер ПТО,"{'min': None, 'max': None, 'val': None}",АО Дитсманн,Бийск,https://ramenskoye.hh.ru/vacancy/41041665?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40952401,Инженер-электрик,"{'min': None, 'max': None, 'val': None}",ООО БИОТЕХНО,Москва,https://ramenskoye.hh.ru/vacancy/40952401?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40171158,Инженер-технолог,"{'min': None, 'max': None, 'val': None}", Unicum,"Санкт-Петербург, Василеостровская",https://ramenskoye.hh.ru/vacancy/40171158?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41026542,Инженер,"{'min': None, 'max': None, 'val': None}",ООО ЮгСтройИмпериал,Краснодар,https://ramenskoye.hh.ru/vacancy/41026542?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41076826,Инженер-инсталлятор,"{'min': 130000, 'max': 200000, 'val': 'KZT'}",ТОО NLS Kazakhstan,Нур-Султан,https://ramenskoye.hh.ru/vacancy/41076826?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40835954,Инженер-технолог,"{'max': 35000, 'val': 'руб', 'min': None}",ООО НПП МЕТЕОР-КУРС,Волжский(Волгоградская область),https://ramenskoye.hh.ru/vacancy/40835954?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41065297,Инженер,"{'min': 40000, 'max': 60000, 'val': 'руб'}",ООО ЕДИНЫЙ ЦЕНТР ПОЖАРНОГО МОНИТОРИНГА,Самара,https://ramenskoye.hh.ru/vacancy/41065297?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41041658,Инженер ПТО,"{'min': None, 'max': None, 'val': None}",АО Дитсманн,Богучаны,https://ramenskoye.hh.ru/vacancy/41041658?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40980183,Инженер-теплотехник,"{'min': None, 'max': None, 'val': None}",ООО Златоустовский Металлургический Завод,Сатка,https://ramenskoye.hh.ru/vacancy/40980183?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40862028,Инженер-конструктор,"{'min': None, 'max': None, 'val': None}",ООО ПК ЮНИКОМ,Ярославль,https://ramenskoye.hh.ru/vacancy/40862028?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40614069,Инженер-механик,"{'min': 40000, 'val': 'руб', 'max': None}","ООО Автотехимпорт, ТФК",Ульяновск,https://ramenskoye.hh.ru/vacancy/40614069?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41058828,Главный инженер,"{'min': 25000, 'max': 35000, 'val': 'руб'}",УП ФГУП Григорьевское,Ярославль,https://ramenskoye.hh.ru/vacancy/41058828?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40545071,Инженер-конструктор,"{'min': 50000, 'val': 'руб', 'max': None}",ООО Неометрия,Краснодар,https://ramenskoye.hh.ru/vacancy/40545071?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41061741,Инженер,"{'min': 30000, 'val': 'руб', 'max': None}",ЗАО Проектстрой,Великий Новгород,https://ramenskoye.hh.ru/vacancy/41061741?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41047084,Инженер-проектировщик,"{'min': 30000, 'max': 50000, 'val': 'руб'}",ООО Фронтсайд,Владимир,https://ramenskoye.hh.ru/vacancy/41047084?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40319858,Инженер-конструктор,"{'min': None, 'max': None, 'val': None}",ООО Аспломб Технолоджи,Санкт-Петербург,https://ramenskoye.hh.ru/vacancy/40319858?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40890893,Инженер-проектировщик,"{'min': 40000, 'max': 60000, 'val': 'руб'}",ООО Пир Инновация,Новосибирск,https://ramenskoye.hh.ru/vacancy/40890893?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40514423,Инженер,"{'min': 50000, 'val': 'руб', 'max': None}",АО Корпорация ВНИИЭМ,"Москва, Семеновская и еще 1 ",https://ramenskoye.hh.ru/vacancy/40514423?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40596393,Инженер,"{'min': None, 'max': None, 'val': None}",ООО Промышленные решения,Королев,https://ramenskoye.hh.ru/vacancy/40596393?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40915870,Инженер ПТО,"{'min': 70000, 'val': 'руб', 'max': None}",ООО ЭкоСтрой-21,Малаховка (Московская область),https://ramenskoye.hh.ru/vacancy/40915870?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41039849,Инженер-энергетик,"{'max': 45000, 'val': 'руб', 'min': None}"," РУБЛЬ БУМ, ГК",Саратов,https://ramenskoye.hh.ru/vacancy/41039849?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40449580,Инженер ПТО,"{'min': 40000, 'val': 'руб', 'max': None}", СОНЕТ,"Нижний Новгород, Горьковская",https://ramenskoye.hh.ru/vacancy/40449580?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40918531,Сервисный инженер,"{'min': None, 'max': None, 'val': None}", Связной. Магазин,Лесосибирск,https://ramenskoye.hh.ru/vacancy/40918531?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40798350,Инженер ПТО,"{'min': 60000, 'val': 'руб', 'max': None}", Империя кадров,Бор,https://ramenskoye.hh.ru/vacancy/40798350?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40671803,Инженер по надежности оборудования,"{'min': None, 'max': None, 'val': None}",ООО Гардиан Стекло,Шахты,https://ramenskoye.hh.ru/vacancy/40671803?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40626188,Инженер ПТО (делопроизводитель),"{'min': 28000, 'max': 36000, 'val': 'руб'}",ООО Феррит-НН,"Нижний Новгород, Чкаловская",https://ramenskoye.hh.ru/vacancy/40626188?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40976294,Инженер / Ведущий инженер (Отдел Главного инженера),"{'min': 60000, 'max': 90000, 'val': 'руб'}",ООО Велесстрой,Новороссийск,https://ramenskoye.hh.ru/vacancy/40976294?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40732900,Инженер-технолог,"{'min': 45000, 'val': 'руб', 'max': None}",ООО Шатры и тенты,Калуга,https://ramenskoye.hh.ru/vacancy/40732900?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40790691,Инженер ПТО,"{'min': 40000, 'val': 'руб', 'max': None}",ООО Управление Инженерных Работ-93,"Санкт-Петербург, Владимирская и еще 2 ",https://ramenskoye.hh.ru/vacancy/40790691?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40763794,Инженер-проектировщик,"{'min': 50000, 'val': 'руб', 'max': None}",ООО Техностайл,Новосибирск,https://ramenskoye.hh.ru/vacancy/40763794?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40503673,Инженер-энергетик,"{'min': None, 'max': None, 'val': None}", Леруа Мерлен. Гипермаркеты,Челябинск,https://ramenskoye.hh.ru/vacancy/40503673?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41077646,Ведущий инженер-проектировщик (электроснабжение),"{'min': None, 'max': None, 'val': None}",ТОО КАЗАХСЕЛЬМАШ-СТРОЙ,Нур-Султан,https://ramenskoye.hh.ru/vacancy/41077646?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40656346,Инженер в службу Заказчика,"{'max': 45000, 'val': 'руб', 'min': None}",ООО НПП Стройтэк,"Екатеринбург, Чкаловская",https://ramenskoye.hh.ru/vacancy/40656346?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
39976699,Инженер-технолог,"{'min': 30000, 'max': 50000, 'val': 'руб'}",ОАО Красноярский завод холодильников Бирюса,Красноярск,https://ramenskoye.hh.ru/vacancy/39976699?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40584839,Сервисный инженер,"{'min': None, 'max': None, 'val': None}"," JUNGHEINRICH, Подъемно-погрузочная техника",Тольятти,https://ramenskoye.hh.ru/vacancy/40584839?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40749540,Сервисный инженер,"{'min': 25000, 'val': 'руб', 'max': None}",ООО Офис Принт Сервис - Волгоград,Волжский(Волгоградская область),https://ramenskoye.hh.ru/vacancy/40749540?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40820960,Инженер КИПиА,"{'min': None, 'max': None, 'val': None}",ООО ТехноСистемы,Новосибирск,https://ramenskoye.hh.ru/vacancy/40820960?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40419911,Инженер-проектировщик (без опыта),"{'min': None, 'max': None, 'val': None}", Группа компаний ЮНИТОРГ,Челябинск,https://ramenskoye.hh.ru/vacancy/40419911?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40955086,Инженер,"{'min': 40000, 'max': 45000, 'val': 'руб'}",ООО Ай Си Регион,Санкт-Петербург,https://ramenskoye.hh.ru/vacancy/40955086?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40854438,Инженер ПТО,"{'min': 100, 'val': 'белруб', 'max': None}",ОАО СУМ-96,"Минск, Могилевская",https://ramenskoye.hh.ru/vacancy/40854438?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40362254,Специалист / Инженер,"{'min': 30000, 'max': 35000, 'val': 'руб'}",ООО Корпорация АК ЭСКМ,Краснодар,https://ramenskoye.hh.ru/vacancy/40362254?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41041659,Инженер ПТО,"{'min': None, 'max': None, 'val': None}",АО Дитсманн,Братск,https://ramenskoye.hh.ru/vacancy/41041659?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40565732,Инженер-конструктор,"{'min': None, 'max': None, 'val': None}",ТОО Weapon Systems Engineering,Нур-Султан,https://ramenskoye.hh.ru/vacancy/40565732?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41055968,Инженер-сметчик,"{'min': 45000, 'max': 45000, 'val': 'руб'}",ООО ТГК-2 Энергоремонт,Ярославль,https://ramenskoye.hh.ru/vacancy/41055968?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40084002,Инженер-сметчик,"{'min': None, 'max': None, 'val': None}",ООО Гарантстрой,"Москва, Тушинская",https://ramenskoye.hh.ru/vacancy/40084002?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41065865,Инженер-строитель,"{'min': 50000, 'val': 'руб', 'max': None}",ООО ЮжФарм,Крымск,https://ramenskoye.hh.ru/vacancy/41065865?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41022694,Инженер по ТБ,"{'min': 400, 'val': 'руб', 'max': None}",ПАО Варьеганнефть,Радужный (Ханты-Мансийский АО - Югра),https://ramenskoye.hh.ru/vacancy/41022694?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41032239,Инженер ПТО,"{'min': 45000, 'val': 'руб', 'max': None}",ООО Прогресс,"Екатеринбург, Геологическая",https://ramenskoye.hh.ru/vacancy/41032239?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40620993,Инженер ПТО,"{'min': None, 'max': None, 'val': None}",ООО Волгапроектстрой,Тольятти,https://ramenskoye.hh.ru/vacancy/40620993?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40648687,Сервисный инженер,"{'min': 30000, 'val': 'руб', 'max': None}",ООО Инженер Юг Монтаж,Батайск,https://ramenskoye.hh.ru/vacancy/40648687?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40622069,Инженер-сметчик,"{'min': 55000, 'max': 65000, 'val': 'руб'}", АЯКС,Сочи,https://ramenskoye.hh.ru/vacancy/40622069?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
39866062,Инженер-химик,"{'min': 100000, 'val': 'руб', 'max': None}", Полипласт,Новомосковск (Тульская область),https://ramenskoye.hh.ru/vacancy/39866062?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41040868,Инженер,"{'min': 40000, 'max': 45000, 'val': 'руб'}", ФГУП Крыловский государственный научный центр,Санкт-Петербург,https://ramenskoye.hh.ru/vacancy/41040868?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40026884,Помощник инженера ЦОД,"{'min': 500, 'val': 'руб', 'max': None}",ООО Эдвансд Солюшнс,"Москва, Калужская",https://ramenskoye.hh.ru/vacancy/40026884?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41053612,Инженер ПТО,"{'min': None, 'max': None, 'val': None}",ООО ПСК Гермес,Белгород,https://ramenskoye.hh.ru/vacancy/41053612?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41042080,Инженер,"{'min': 20000, 'val': 'руб', 'max': None}", ОВО по г. Братску филиала ФГКУ УВО ВНГ России по Иркутской области,Братск,https://ramenskoye.hh.ru/vacancy/41042080?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40798133,Инженер-проектировщик,"{'min': 50000, 'max': 90000, 'val': 'руб'}", ФГУП НПП Гамма,"Москва, Калужская",https://ramenskoye.hh.ru/vacancy/40798133?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40982324,Инженер-сметчик,"{'max': 45000, 'val': 'руб', 'min': None}",АО РМГ,Самара,https://ramenskoye.hh.ru/vacancy/40982324?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40753928,Инженер,"{'min': 30000, 'val': 'руб', 'max': None}", ФГУП ГРЧЦ Саратов,Саратов,https://ramenskoye.hh.ru/vacancy/40753928?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40641273,Инженер-сметчик,"{'min': None, 'max': None, 'val': None}",ООО Дорожно-Транспортная Компания Ямал,Норильск,https://ramenskoye.hh.ru/vacancy/40641273?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41002360,Инженер-технолог,"{'min': 40000, 'val': 'руб', 'max': None}",ООО Кингисеппский Машиностроительный завод,Санкт-Петербург,https://ramenskoye.hh.ru/vacancy/41002360?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40671921,Инженер-проектировщик ВК,"{'min': 40000, 'max': 60000, 'val': 'руб'}", Основа +,Казань,https://ramenskoye.hh.ru/vacancy/40671921?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40977994,Инженер ПТО,"{'min': None, 'max': None, 'val': None}",ООО Сельскохозяйственное предприятие Восход,Ярославль,https://ramenskoye.hh.ru/vacancy/40977994?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40984876,Инженер по обеспечению,"{'min': None, 'max': None, 'val': None}", Группа Компаний Петро Велт Технолоджис,Муравленко,https://ramenskoye.hh.ru/vacancy/40984876?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41048581,Инженер ПТО,"{'min': 60000, 'val': 'руб', 'max': None}",ООО Монолит КапиталСтрой,"Москва, Павелецкая",https://ramenskoye.hh.ru/vacancy/41048581?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40872631,Инженер (электромонтер),"{'min': 35000, 'max': 45000, 'val': 'руб'}",ООО Энергоальянс,Краснодар,https://ramenskoye.hh.ru/vacancy/40872631?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40704139,Инженер-проектировщик ПГС,"{'min': 30000, 'max': 100000, 'val': 'руб'}",ООО СПО УРАЛ,Екатеринбург,https://ramenskoye.hh.ru/vacancy/40704139?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40117919,Инженер по качеству,"{'min': 35000, 'val': 'руб', 'max': None}", МАШИНОСТРОИТЕЛЬНАЯ ГРУППА КРАНЭКС,Иваново (Ивановская область),https://ramenskoye.hh.ru/vacancy/40117919?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40925854,Инженер по автоматизации / Инженер-электрик,"{'min': 800, 'max': 500, 'val': 'белруб'}",ООО ЭНАРС ИНЖИНИРИНГ,"Минск, Спортивная",https://ramenskoye.hh.ru/vacancy/40925854?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40823850,Инженер ЭОМ,"{'min': None, 'max': None, 'val': None}",ООО Родер,Москва,https://ramenskoye.hh.ru/vacancy/40823850?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40595883,Инженер ПТО,"{'min': None, 'max': None, 'val': None}", МСК ГРУПП,Самара,https://ramenskoye.hh.ru/vacancy/40595883?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40462576,Инженер-сметчик,"{'max': 45000, 'val': 'руб', 'min': None}", КомСтройПроект,Тула,https://ramenskoye.hh.ru/vacancy/40462576?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41041663,Инженер ПТО,"{'min': None, 'max': None, 'val': None}",АО Дитсманн,Новокузнецк,https://ramenskoye.hh.ru/vacancy/41041663?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40980522,Инженер-электроник,"{'min': None, 'max': None, 'val': None}",ООО Контрольный пакет,Уфа,https://ramenskoye.hh.ru/vacancy/40980522?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
39868677,Инженер,"{'min': 60000, 'max': 75000, 'val': 'руб'}", Металлопродукция,Санкт-Петербург,https://ramenskoye.hh.ru/vacancy/39868677?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41074005,Инженер-проектировщик,"{'min': None, 'max': None, 'val': None}",ООО Спецюгстрой,Оренбург,https://ramenskoye.hh.ru/vacancy/41074005?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
